[C@]([H])(OC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCC/C=C\CCCCCCC)=O,Glycerophospholipids,2
C1C(=C)/C(=C\C=C2\[C@]3([H])CC[C@@]([C@@](C)([H])[C@H](C)O)([H])[C@@]3(C)CCC\2)/C[C@@H](O)C1,Sterol Lipids,4
C(CC[C@H](O)/C=C/[C@@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\C/C=C\C/C=C\CC)(=O)O,Fatty Acyls,0
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O)(=O)O,Glycerophospholipids,2
C(OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,Glycerolipids,1
C1CC(=O)C(C)(C)[C@]2([H])C[C@@H]3O[C@@]43C([C@]21C)=CC(=O)[C@]1(C)[C@@](CC(=O)C[C@@H](C(O)=O)C)(C(=O)C)CC(=O)[C@]14C,Prenol Lipids,5
C12C=C(OS(O)(=O)=O)C(OC)=C(O)C=1C(=O)C=C(C1C=CC(O)=CC=1)O2,Polyketides,7
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O[C@H]6O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(=O)C)[C@H]4O)[C@H](O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)[C@]([H])(OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerolipids,1
C(CCC/C=C\C[C@@H](O)/C=C/[C@]1([H])O[C@@]([H])([C@@H](O)CCCCC)C[C@H]1O)(=O)O,Fatty Acyls,0
C1C=C(O)C(O)=CC=1C1=C(O)C(=O)C2C(O)=CC(O[C@H]3[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)CO4)[C@@H](O)[C@H](O)[C@@H](CO[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)O3)=CC=2O1,Polyketides,7
[C@H]1(O)C/C(=C\C=C2\[C@]3([H])CC[C@@]([H])([C@@]3(C)CCC\2)[C@]([H])(C)CCCC(C)C)/C(=C)CC1,Sterol Lipids,4
C(CCC[C@@H](O)/C=C/[C@H](O)[C@]1([H])O[C@]([H])(C/C=C\CCCCC)[C@@H](O)C1)(=O)O,Fatty Acyls,0
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H]5NC(=O)C)[C@H]4O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[H][C@](O)(CO)COP(OC[C@]([H])(O)COC(CCCCCCC/C=C\CCCCCCC)=O)(=O)O,Glycerophospholipids,2
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCC)=O)COC(CCCCCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
C(CC[C@@H](O)/C=C/[C@]1([H])O[C@@]([H])([C@H](O)C/C=C\C/C=C\C/C=C\CC)C[C@H]1O)(=O)O,Fatty Acyls,0
C(CCCCC[C@H]1[C@H](O)C[C@H](O)[C@@H]1/C=C/[C@@H](O)C/C=C\CCCCC)(=O)O,Fatty Acyls,0
C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,Glycerolipids,1
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(=O)C)[C@H]4O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C1(O)=CC2OC(C3C=C(O)C(O)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]4[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](COC(=O)C)O4)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7NC(=O)C)[C@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O)[C@H](O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[C@]([H])(OC(CCCCCCCCC/C=C\CCCCCCCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCC/C=C\CCCCC)=O,Glycerophospholipids,2
C(CCCCC)CCCCCCCCCCCCCC(O)CO,Fatty Acyls,0
OCCCC(C)CCCCC,Fatty Acyls,0
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[C@H]1(CC(=C(/C=C/C(=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(/C=C/C2=C(C(=O)[C@@H](O)CC2(C)C)C)\C)/C)C(C)(C1)C)C)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,Prenol Lipids,5
C(CCC[C@@H](O)/C=C/[C@H]1C(=O)C=C[C@@H]1C/C=C\CCCCC)(=O)O,Fatty Acyls,0
C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\C/C=C\CCCCC)=O)(=O)O,Glycerophospholipids,2
C1(O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)=CC2OC(C3C=C(O)C(O)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@]([H])(OC(CCCCCCCCCCCCC)=O)(COP(=O)(O)OC[C@@]([H])(O)CO)CO/C=C\CCCCCCCCCCCCCCCCCC,Glycerophospholipids,2
C(CC/C=C\C/C=C\C/C=C\C[C@]1([H])O[C@@]([H])([C@H](O)/C=C/[C@H](O)CC)C[C@H]1O)(=O)O,Fatty Acyls,0
[C@@H]1(O)C/C(=C\C=C2\[C@]3([H])CC[C@@]([C@@](C)([H])[C@H](C)O)([H])[C@@]3(C)CCC\2)/C(=C)CC1,Sterol Lipids,4
C1(=CC2=C(C=C1)[C@]1([H])[C@]([H])([C@@]3([H])[C@@](C[C@@H]1O)(C)C(=O)CC3)CC2)O,Sterol Lipids,4
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
O1[C@H](CO)[C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
C1(O)=CC2[C@@]3([H])CC[C@]4(C)[C@@H](O)CC[C@@]4([H])[C@]3([H])CCC=2C=C1O,Sterol Lipids,4
C(CCC[C@@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](O)C/C=C\CCCCC)(=O)O,Fatty Acyls,0
C1C(O)=C(OC)C(OC)=CC=1C1=CC(=O)C2C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)=CC(OC)=CC=2O1,Polyketides,7
C1(O)=CC2OC(C3C=CC(O)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@@H]4O[C@@H](C)[C@H](O[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](OC(C)=O)[C@H]4O)O3)C(=O)C=2C(O)=C1,Polyketides,7
C1(OC)=CC2OC(C3C=CC(O)=CC=3)=CC(=O)C=2C(O)=C1[C@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@@H](O)[C@H](O)[C@@H](CO)O1,Polyketides,7
[C@]([H])(OC(CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCC/C=C\C/C=C\CCCC)=O,Glycerophospholipids,2
O1[C@H](CO)[C@@H](OC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H]([C@@H](OC(/C(/C)=C/[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCC)=O)[C@H]1O[C@H]1O[C@H](COC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@@H](O)[C@H](OC([C@@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)CCCCCCCCCCCCCCCCCC)=O)[C@H]1OC(CCCCCCCCCCCCCCC)=O)O,Saccharolipids,6
C(CC/C=C\C/C=C\C/C=C\C[C@@]1([H])O[C@@]([H])([C@H](O)/C=C/[C@@H](O)CC)C[C@H]1O)(=O)O,Fatty Acyls,0
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O[C@H]9O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@H](O)[C@H]7NC(=O)C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@H](CO)[C@H](O)[C@H](O[C@H]9O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@H](O)[C@H]7NC(=O)C)[C@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O)[C@H](O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C1(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)=CC2OC(C3C=C(O)C(O)=CC=3)=C(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
C(CCC/C=C\C[C@@]1([H])O[C@]([H])([C@@H](O)/C=C/[C@@H](O)CCCCC)C[C@H]1O)(=O)O,Fatty Acyls,0
C(CC/C=C\C/C=C\C[C@@]1([H])O[C@@]([H])([C@H](O)/C=C/[C@@H](O)C/C=C\CC)C[C@H]1O)(=O)O,Fatty Acyls,0
C(/C=C(\C)/C=O)=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(\C=C\C=C(/C)\C)/C,Prenol Lipids,5
C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COCCCCCCCCCCCCCCCCCC)(=O)O,Glycerophospholipids,2
C1(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)=CC2OC(C3C=CC(O)=CC=3)=C(O[C@H]3[C@H](O[C@H]4[C@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@@H](CO)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@@H]1(F)C(=C)/C(=C\C=C2\[C@]3([H])CC=C([C@@](C)([H])CC#CC(O)(C)C)[C@@]3(C)CCC\2)/C[C@@H](O)C1,Sterol Lipids,4
[C@@]12([H])CCC[C@@]1([H])C=C[C@@H](/C=C/C=C/CCCC(=O)O)[C@@H]2/C=C/C=C/C(=O)OC,Fatty Acyls,0
C(CC/C=C\C/C=C\C/C=C\C[C@H](O)/C=C/[C@]1([H])O[C@@]([H])([C@@H](O)CC)C[C@H]1O)(=O)O,Fatty Acyls,0
C(OC(=O)CCCCCCC/C=C\CCCCCC)[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCC/C=C\CCCC)=O,Glycerolipids,1
C(CC/C=C\C/C=C\C[C@]1([H])O[C@@]([H])([C@@H](O)/C=C/[C@@H](O)C/C=C\CC)C[C@H]1O)(=O)O,Fatty Acyls,0
C(CC[C@H](O)[C@@]1([H])O[C@]([H])(/C=C/[C@@H](O)C/C=C\C/C=C\C/C=C\CC)[C@H](O)C1)(=O)O,Fatty Acyls,0
C(CCC[C@@]1([H])O[C@@]([H])([C@H](O)/C=C\[C@@H](O)C/C=C\CCCCC)C[C@H]1O)(=O)O,Fatty Acyls,0
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[C@@H]1(O)C(=C)/C(=C\C=C2\[C@]3([H])CC[C@@]([C@@](C)([H])C[C@H](O)C(=O)C(O)(C)C)([H])[C@@]3(C)CCC\2)/C[C@@H](O)C1,Sterol Lipids,4
C1C=C(O)C(O)=CC=1C1=C(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)C(=O)C2C(O)=CC(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](COC(/C=C/C4C=CC(O)=C(O)C=4)=O)O3)=CC=2O1,Polyketides,7
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CCCCCCCCCCCCC)=O,Glycerolipids,1
C(O)(=O)[C@@]([H])(N)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
C1(O)=CC2OC(C3C=C(O)C(O)=CC=3)=C(O[C@H]3[C@H](O)[C@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)O4)[C@H](C)O3)C(=O)C=2C(O)=C1,Polyketides,7
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O)[C@H](O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCC/C=C\CCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
[C@@H]1(O)C(=C)/C(=C\C=C2\[C@]3([H])CC[C@@]([C@](C)([H])/C=C/[C@@H](O)C4CC4)([H])[C@@]3(C)CCC\2)/C[C@@H](O)C1,Sterol Lipids,4
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
C(OC(=O)CCCCCCC/C=C\CCCCCCCC)[C@]([H])(OC(CCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,Glycerolipids,1
[C@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)COC(CCCCCCCCCCCCCCCCC)=O,Glycerophospholipids,2
C(CCCCC[C@H](O)/C=C/[C@@H]1[C@H](O)C[C@H](O)[C@H]1C/C=C\CCCCC)(=O)O,Fatty Acyls,0
C1C=C(O)C(O)=CC=1C1=C(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](CO)O3)[C@@H](O)[C@H](O)[C@@H](CO)O2)C(=O)C2C(O)=CC(O)=CC=2O1,Polyketides,7
C1(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)OC)O2)C=C2OC(C3C=CC(O)=CC=3)=CC(=O)C2=C(O)C=1OC,Polyketides,7
[C@](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5NC(=O)C)[C@H]4O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3NC(=O)C)[C@H]2O)[C@H](O)[C@H]1O)([H])(NC(CCCCCCCCCCCCCCCCCCCCC)=O)[C@]([H])(O)/C=C/CCCCCCCCCCCCC,Sphingolipids,3
C(CC[C@H](O)/C=C/[C@@H]1C(=O)C[C@@H](O)[C@H]1C/C=C\C/C=C\C/C=C\CC)(=O)O,Fatty Acyls,0
C(OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCC)=O,Glycerolipids,1
C(CC/C=C\C/C=C\C/C=C\C[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1CC)(=O)O,Fatty Acyls,0
C1(OC)=CC2OC(C3C=C(O)C(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)=CC=3)=CC(=O)C=2C(O)=C1OC,Polyketides,7
C(OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)[C@]([H])(OC(CCCCCCC/C=C\CCCCCC)=O)COC(CCCCCCCCCCCC)=O,Glycerolipids,1
C(CCC[C@@H]1C(=O)C[C@H](O)[C@H]1/C=C/[C@@H](O)C/C=C\CCCCC)(=O)O,Fatty Acyls,0
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\CCCC)=O)COC(CCCC/C=C\C/C=C\C/C=C\CCCCC)=O)(=O)O,Glycerophospholipids,2
C(OC(=O)CCCCCCC/C=C\CCCCCC)[C@]([H])(OC(CCCCCCCCCCCCC)=O)COC(CCCCCCCCCCC)=O,Glycerolipids,1
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCC/C=C\CCCCCCCC)=O)(=O)O,Glycerophospholipids,2
[H][C@](O)(CO)COP(OC[C@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCC)=O)(=O)O,Glycerophospholipids,2
